take out sth or take sth out,phrasal verb,,,
take over,,,,
take part,phrase,,,
take place,phrase,,,
take up,,,,
take up sth or take sth up,phrasal verb,,,
takeaway,noun,,,
takeover,,,,
takings,,,,
talent,noun,,,
talented,adjective,,,
talk,noun,,,
tall,adjective,,,
tap,noun,,,
target,,,,
task,,,,
taste,noun,,,
tasty,adjective,,,
tax,noun,,,
taxation,,,,
taxi,noun,,,
taxpayer,,,,
tea,noun,,,
teach,verb,,,
teacher,noun,,,
teaching,noun,,,
team,noun,,,
teamwork,,,,
tear,verb,,,
technical,,,,
technician,,,,
technique,noun,,,
technology,noun,,,
teenage,adjective,,,
teenager,noun,,,
tel,,,,
telecommunications,,,,
telephone,verb,,,
television,noun,,,
television town,,,,
tell,verb,,,
tell sb to do sth,phrase,,,
temperature,noun,,,
temple,noun,,,
temporary,adjective,,,
ten,,,,
tenant,,,,
tennis,noun,,,
tense,noun,,,
tent,noun,,,
term,noun,,,
terminal,,,,
terms,,,,
terrible,adjective,,,
terribly,adverb,,,
terrific,adjective,,,
terrified,adjective,,,
test,noun,,,
text,noun,,,
text message,noun,,,
textbook,noun,,,
textile,,,,
than,preposition,,,
thank,verb,,,
thank God,phrase,,,
thank you,noun,,,
thanks,exclamation,,,
that,pronoun,,,
that kind of thing,phrase,,,
that sort of thing,phrase,,,
that's all right,phrase,,,
that's alright,phrase,,,
that's it,phrase,,,
the,determiner,,,
the army,phrase,,,
the back,phrase,,,
the best,phrase,,,
the capital,,,,
the cold,phrase,,,
the country,phrase,,,
the dark,phrase,,,
the disabled,,,,
the dishes,phrase,,,
the east,phrase,,,
the environment,phrase,,,
the first,phrase,,,
the first floor,noun,,,
the front,phrase,,,
the future,phrase,,,
the girls,phrase,,,
the ground,phrase,,,
the ground floor,noun,,,
the heart of sth,phrase,,,
the Internet,noun,,,
the matter,phrase,,,
the middle,phrase,,,
the moon,phrase,,,
the net,phrase,,,
the news,phrase,,,
the north,phrase,,,
the other day,phrase,,,
the passive,phrase,,,
the past,phrase,,,
the present,phrase,,,
the public,phrase,,,
the radio,phrase,,,
the rest,phrase,,,
the same,phrase,,,
the same thing,phrase,,,
the seaside,noun,,,
the sights,phrase,,,
the south,phrase,,,
the truth,phrase,,,
the underground,phrase,,,
the universe,phrase,,,
the Web,phrase,,,
the west,phrase,,,
the whole of sth,phrase,,,
theater,,,,
theatre,noun,,,
their,determiner,,,
theirs,pronoun,,,
them,pronoun,,,
then,adverb,,,
theory,,,,
there,adverb,,,
there's no doubt,phrase,,,
therefore,adverb,,,
thermometer,,,,
these,determiner,,,
these days,phrase,,,
they,pronoun,,,
thick,adjective,,,
thief,noun,,,
thin,adjective,,,
thing,noun,,,
things,phrase,,,
things like that,phrase,,,
think,verb,,,
think guess,,,,
think of sth,phrase,,,
third,,,,
thirsty,adjective,,,
thirteen,,,,
thirty,,,,
this,pronoun,,,
those,determiner,,,
though,,,,
thought,noun,,,
thousand,,,,
threat,,,,
threaten,,,,
three,,,,
thriller,noun,,,
throat,noun,,,
through,adverb,,,
throughout,,,,
throw,verb,,,
throw away,,,,
thumb,noun,,,
thunder,noun,,,
thunderstorm,noun,,,
Thursday,noun,,,
tick,noun,,,
ticket,noun,,,
tidy,verb,,,
tidy up (sth) or tidy (sth) up,phrasal verb,,,
tie,verb,,,
tiger,noun,,,
tight,adjective,,,
tights,noun,,,
till,,,,
time,noun,,,
time although,,,,
timeline,,,,
timetable,noun,,,
tin,noun,,,
tiny,adjective,,,
tip,noun,,,
tired,adjective,,,
tired of doing sth,phrase,,,
tiring,adjective,,,
tissue,noun,,,
title,noun,,,
to,preposition,,,
to be honest,phrase,,,
to begin with,phrase,,,
to technological,,,,
toast,noun,,,
today,noun,,,
toe,noun,,,
together,adverb,,,
toilet,noun,,,
toilets,phrase,,,
tomato,noun,,,
tomorrow,noun,,,
tongue,noun,,,
tonight,noun,,,
too,adverb,,,
too bad,phrase,,,
tool,,,,
tooth,noun,,,
toothache,noun,,,
toothbrush,noun,,,
toothpaste,noun,,,
top,noun,,,
topic,noun,,,
total,noun,,,
totally,adverb,,,
touch,verb,,,
tour,verb,,,
tour guide,noun,,,
tourism,noun,,,
tourist,noun,,,
tournament,noun,,,
towards,preposition,,,
towel,noun,,,
tower,noun,,,
town,noun,,,
toy,noun,,,
track,noun,,,
tracksuit,noun,,,
trade,noun,,,
trade fair,,,,
trade union,,,,
trader,,,,
tradesman,,,,
trading company,,,,
traditional,adjective,,,
traffic,noun,,,
traffic circle,,,,
traffic jam,noun,,,
traffic light,noun,,,
train,verb,,,
trainee,,,,
trainer,noun,,,
training,noun,,,
tram,noun,,,
transfer,verb,,,
translate,verb,,,
translation,noun,,,
transport,noun,,,
transportation,,,,
trash,,,,
trash can,,,,
travel,noun,,,
travel agent,noun,,,
travel expenses,,,,
traveller,noun,,,
tree,noun,,,
trend,noun,,,
trial,,,,
trial period,,,,
trick,noun,,,
trip,noun,,,
trouble,noun,,,
trousers,noun,,,
truck,noun,,,
trumpet,noun,,,
trunk,,,,
trust,verb,,,
truth,,,,
try,verb,,,
try guard,,,,
try on,,,,
try on sth or try sth on,phrasal verb,,,
tube,noun,,,
Tuesday,noun,,,
tuna,noun,,,
tune,noun,,,
tunnel,noun,,,
turkey,noun,,,
turn,verb,,,
turn around,,,,
turn down,,,,
turn down sth or turn sth down,phrasal verb,,,
turn into,,,,
turn off,,,,
turn off sth or turn sth off,phrasal verb,,,
turn on,,,,
turn on sth or turn sth on,phrasal verb,,,
turn out,,,,
turn up,,,,
turn up sth or turn sth up,phrasal verb,,,
turning,noun,,,
turnover,,,,
TV,noun,,,
twelve,,,,
twenty,,,,
twice,adverb,,,
twin,noun,,,
twin room,,,,
two,,,,
type,verb,,,
typical,adjective,,,
typically,adverb,,,
typist,,,,
tyre,noun,,,
U venture,,,,
ugly,,,,
umbrella,noun,,,
unable,,,,
unbelievable,adjective,,,
uncle,noun,,,
uncomfortable,adjective,,,
uncountable noun,noun,,,
under,preposition,,,
undercharge,,,,
underestimate,,,,
underground,,,,
underline,verb,,,
underneath,preposition,,,
underpaid,,,,
underpants,noun,,,
understand,verb,,,
underwear,noun,,,
undo,,,,
undress,verb,,,
unemployed,adjective,,,
unemployment,noun,,,
unexpected,adjective,,,
unfair,adjective,,,
unfit,adjective,,,
unforgettable,adjective,,,
unfortunately,adverb,,,
unfriendly,adjective,,,
unhappy,adjective,,,
unhealthy,adjective,,,
uniform,noun,,,
unimportant,adjective,,,
uninterested,adjective,,,
uninteresting,adjective,,,
union,noun,,,
unit,noun,,,
universe,,,,
university,noun,,,
unkind,adjective,,,
unknown,adjective,,,
unleaded,,,,
unless,,,,
unlikely,adjective,,,
unlucky,adjective,,,
unnecessary,adjective,,,
unpack,verb,,,
unpleasant,adjective,,,
untidy,adjective,,,
until,,,,
unusual,adjective,,,
unwell,adjective,,,
up,adverb,,,
up to,,,,
"up to 10, 20, etc.",phrase,,,
up to date,phrase,,,
up-to-date,adjective,,,
update,verb,,,
upgrade,,,,
upload,verb,,,
upon,,,,
upper,adjective,,,
upset,adjective,,,
upstairs,adjective,,,
upturn,,,,
upward,,,,
urban,,,,
urgent,adjective,,,
urgently,adverb,,,
us,pronoun,,,
use,verb,,,
used -er,,,,
used to,,,,
useful,adjective,,,
useless,adjective,,,
user,noun,,,
usual,adjective,,,
usually,adverb,,,
vacation,,,,
valid,,,,
valley,noun,,,
valuable,adjective,,,
value,noun,,,
van,noun,,,
variety,noun,,,
various,adjective,,,
vary,,,,
vase,noun,,,
vegetable,noun,,,
vegetarian,noun,,,
vehicle,noun,,,
vendor,,,,
venue,,,,
verb,noun,,,
very,adverb,,,
very much,phrase,,,
vet,noun,,,
via,preposition,,,
victory,,,,
video,noun,,,
video clip,noun,,,
video game,noun,,,
view,noun,,,
village,noun,,,
violent,,,,
violin,noun,,,
virus,noun,,,
visa,noun,,,
visit,noun,,,
visitor,noun,,,
vocabulary,noun,,,
voice,noun,,,
volleyball,noun,,,
volume,noun,,,
vote,noun,,,
voucher,,,,
vowel,noun,,,
voyage,,,,
W,,,,
wage,noun,,,
wait,verb,,,
wait a minute,phrase,,,
wait a moment,phrase,,,
waiter,noun,,,
waiting room,,,,
waitress,noun,,,
wake,verb,,,
wake (sb) up or wake up (sb),phrasal verb,,,
wake up,,,,
walk,noun,,,
walk the dog,phrase,,,
walking,noun,,,
walking distance,,,,
wall,noun,,,
wallet,noun,,,
want,verb,,,
war,noun,,,
wardrobe,noun,,,
warehouse,,,,
warm,adjective,,,
warn,verb,,,
warning,noun,,,
wash,noun,,,
wash (sth) up or wash up (sth),phrasal verb,,,
washing machine,noun,,,
washing-up,noun,,,
waste,verb,,,
waste basket,,,,
watch,verb,,,
water,noun,,,
waterfall,noun,,,
wave,noun,,,
way,noun,,,
we,pronoun,,,
weak,adjective,,,
weakness,,,,
wealth,,,,
wear,verb,,,
wear (sth) out or wear out (sth),phrasal verb,,,
wear out,,,,
weather,noun,,,
weather forecast,noun,,,
web,noun,,,
web page,noun,,,
webcam,noun,,,
website,noun,,,
website address,,,,
wedding,noun,,,
Wednesday,noun,,,
week,noun,,,
weekday,noun,,,
weekend,noun,,,
weekly,adjective,,,
weigh,verb,,,
weight,noun,,,
welcome,noun,,,
welfare,,,,
well,adverb,,,
Well done!,phrase,,,
well-dressed,adjective,,,
well-established,,,,
well-known,adjective,,,
well-made,,,,
well-paid,,,,
west,noun,,,
west unless,,,,
western,adjective,,,
wet,adjective,,,
whale,noun,,,
what,determiner,,,
whatever,pronoun,,,
wheel,noun,,,
wheelchair,noun,,,
when,,,,
whenever,,,,
where,,,,
whereas,,,,
wherever,,,,
whether,,,,
which,pronoun,,,
while,,,,
white,adjective,,,
whiteboard,,,,
who,pronoun,,,
whole,adjective,,,
wholesale,,,,
wholesaler,,,,
whom,,,,
whose,determiner,,,
why,adverb,,,
wide,adjective,,,
width,,,,
wife,noun,,,
wild,adjective,,,
wildlife,noun,,,
will,modal verb,,,
willing,,,,
win,verb,,,
wind,noun,,,
window,noun,,,
windscreen,noun,,,
windsurfing,noun,,,
windy,adjective,,,
wine,noun,,,
wing,noun,,,
winner,noun,,,
winter,noun,,,
wire,,,,
wise,,,,
wish,,,,
wish (that),phrase,,,
with,preposition,,,
with the help of sth,phrase,,,
withdraw,,,,
within,preposition,,,
without,preposition,,,
without delay,phrase,,,
without sb,phrase,,,
witness,,,,
woman,noun,,,
wonder,verb,,,
wonderful,adjective,,,
wood,noun,,,
wooden,adjective,,,
wool,noun,,,
word,noun,,,
word processing,,,,
work,noun,,,
work out,phrasal verb,,,
workaholic,,,,
worker,noun,,,
workforce,,,,
working,adjective,,,
working hours,,,,
workload,,,,
workout,noun,,,
workplace,,,,
workshop,,,,
workstation,,,,
world,noun,,,
worldwide,,,,
worried,adjective,,,
worry,noun,,,
worse,adverb,,,
worst,noun,,,
worth,,,,
worthwhile,,,,
would,modal verb,,,
would love sth,phrase,,,
would love to (do sth),phrase,,,
would prefer,phrase,,,
would rather,phrase,,,
wow,exclamation,,,
wrap,verb,,,
wrap sth up or wrap up sth,phrasal verb,,,
wrap up,,,,
write,verb,,,
write down,,,,
write out,,,,
write sth down or write down sth,phrasal verb,,,
writer,noun,,,
writing,noun,,,
written,adjective,,,
wrong,adjective,,,
wet,,,,
when,,,,
yard,noun,,,
yeah,exclamation,,,
year,noun,,,
year why,,,,
yellow,noun,,,
yes,adverb,,,
"Yes, please",phrase,,,
yesterday,adverb,,,
yet,,,,
yoga,noun,,,
yogurt,noun,,,
you,pronoun,,,
you know,phrase,,,
you're welcome,phrase,,,
young,adjective,,,
your,determiner,,,
your world,phrase,,,
yours,pronoun,,,
Yours sincerely,phrase,,,
"Yours truly,",phrase,,,
youth,noun,,,
will,,,,
zero,,,,
zone,noun,,,
zoo,noun,,,
